"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"312400 Ervália";591;739;782;857;816;775;731;687;629;581;503;416;320;243;196;158;139;9163
"312410 Esmeraldas";2449;2804;3260;3151;2470;2360;2400;2209;2117;1845;1681;1290;939;705;584;298;293;30855
"312420 Espera Feliz";818;940;1134;987;1003;1016;943;759;805;699;699;592;431;329;220;170;174;11719
"312430 Espinosa";1176;1304;1449;1701;1556;1354;1130;961;930;864;759;630;518;421;327;224;282;15586
"312440 Espírito Santo do Dourado";122;148;178;199;175;183;167;179;185;178;160;135;117;98;72;39;48;2383
"312450 Estiva";346;359;439;453;508;474;442;443;443;381;341;303;238;187;150;113;97;5717
"312460 Estrela Dalva";86;87;91;121;101;87;86;70;85;88;85;63;69;55;33;22;27;1256
"312470 Estrela do Indaiá";102;128;156;129;127;125;115;119;135;132;130;88;100;81;60;34;43;1804
"312480 Estrela do Sul";258;288;329;334;346;323;305;267;297;311;245;193;144;117;92;62;64;3975
"312490 Eugenópolis";348;376;399;407;476;469;406;355;366;368;350;280;264;165;141;111;140;5421
"312500 Ewbank da Câmara";142;139;180;169;174;128;148;137;146;141;104;79;70;48;42;20;24;1891
"312510 Extrema";991;1085;1197;1266;1450;1453;1254;1066;936;864;811;676;547;441;309;180;166;14692
"312520 Fama";56;85;80;88;91;71;82;73;97;97;87;93;55;57;30;24;33;1199
"312530 Faria Lemos";132;142;140;175;145;108;110;108;107;110;110;101;74;43;59;40;42;1746
"312540 Felício dos Santos";194;283;307;277;177;176;144;142;208;167;118;103;91;84;53;50;47;2621
"312560 Felisburgo";267;293;424;398;274;223;215;226;214;207;152;155;169;121;110;58;64;3570
"312570 Felixlândia";489;550;645;663;574;525;533;501;490;493;444;384;289;202;168;132;97;7179
"312580 Fernandes Tourinho";109;137;165;172;107;102;91;98;86;121;95;75;54;51;43;43;31;1580
"312590 Ferros";357;456;522;480;353;355;386;400;367;414;269;264;215;176;199;158;128;5499
"312595 Fervedouro";448;501;524;506;471;469;460;374;370;276;285;214;189;124;103;62;56;5432
"312600 Florestal";208;246;291;313;266;243;254;244;247;210;197;143;138;115;82;58;54;3309
"312610 Formiga";1856;2203;2544;2677;2915;2827;2573;2346;2480;2389;2099;1741;1240;1011;797;532;520;32750
"312620 Formoso";406;390;430;491;394;378;321;248;257;267;211;182;136;86;73;52;44;4366
"312630 Fortaleza de Minas";142;181;178;164;165;167;148;151;150;145;163;116;81;78;55;23;34;2141
"312640 Fortuna de Minas";100;104;134;116;132;111;102;109;97;103;67;72;48;49;31;32;15;1422
"312650 Francisco Badaró";291;423;506;558;645;500;347;363;305;321;277;235;179;142;105;87;96;5380
"312660 Francisco Dumont";218;228;266;249;220;188;200;170;155;156;138;117;84;53;54;46;47;2589
"312670 Francisco Sá";983;1172;1307;1324;1203;1176;982;843;903;739;577;547;488;353;275;183;137;13192
"312675 Franciscópolis";240;307;354;289;262;182;222;172;182;161;160;134;103;89;55;56;63;3031
"312680 Frei Gaspar";261;308;291;287;229;229;225;182;199;191;127;115;90;88;79;59;64;3024
"312690 Frei Inocêncio";371;447;479;445;356;333;331;289;289;251;194;180;121;116;109;60;74;4445
"312695 Frei Lagonegro";131;165;176;161;157;157;149;119;102;73;72;73;55;41;44;23;24;1722
"312700 Fronteira";624;582;609;600;687;748;658;541;473;409;383;317;267;194;125;78;69;7364
"312705 Fronteira dos Vales";185;197;263;241;158;189;156;149;157;140;123;114;110;96;70;54;31;2433
"312707 Fruta de Leite";298;358;385;345;250;227;197;137;142;127;130;123;121;76;80;49;41;3086
"312710 Frutal";1894;1882;2065;2274;2679;2561;2331;2048;1979;1842;1577;1274;1024;758;589;424;391;27592
"312720 Funilândia";160;183;206;166;147;154;151;141;135;125;107;79;79;61;40;43;21;1998
"312730 Galiléia";251;319;336;325;245;237;248;239;215;218;191;178;150;113;83;47;75;3470
"312733 Gameleiras";213;212;252;326;237;196;205;150;170;154;143;118;104;85;43;44;24;2676
"312735 Glaucilândia";97;126;158;132;127;113;117;109;103;97;71;65;62;58;36;23;30;1524
"312737 Goiabeira";119;121;126;151;102;108;105;98;104;95;106;78;63;42;44;29;22;1513
"312738 Goianá";115;137;160;163;133;116;141;101;138;146;108;105;84;70;60;50;52;1879
"312740 Gonçalves";121;156;218;156;155;139;184;154;177;167;133;127;123;88;68;27;39;2232
"312750 Gonzaga";238;289;361;316;266;217;176;165;181;167;147;133;108;71;63;42;47;2987
"312760 Gouveia";368;453;574;600;555;489;379;368;397;342;322;272;231;141;130;80;72;5773
"312770 Governador Valadares";9597;10790;12034;11556;11537;11105;10184;8728;8873;7949;6687;5434;4130;3159;2511;1784;1635;127693
"312780 Grão Mogol";612;764;893;872;790;674;576;471;457;435;333;292;228;175;120;85;99;7876
"312790 Grupiara";50;50;55;55;46;53;56;55;50;56;53;41;21;34;21;15;15;726
"312800 Guanhães";1057;1364;1584;1639;1360;1274;1191;1019;999;921;818;621;504;438;283;203;225;15500
"312810 Guapé";467;563;630;589;607;558;598;520;576;534;491;380;295;235;159;97;120;7419
"312820 Guaraciaba";298;377;444;408;477;437;382;361;340;349;362;257;212;181;156;115;114;5270
"312825 Guaraciama";167;180;226;239;213;202;190;162;177;151;141;108;92;65;54;31;25;2423
"312830 Guaranésia";606;636;876;843;902;846;732;701;669;641;576;503;382;263;210;138;162;9686
"312840 Guarani";290;302;364;379;407;352;305;315;320;347;276;213;181;145;115;93;101;4505
"312850 Guarará";125;159;177;191;141;162;164;118;131;136;126;103;71;59;47;35;43;1988
"312860 Guarda-Mor";254;291;313;325;267;292;241;265;278;252;198;157;116;108;70;40;28;3495
"312870 Guaxupé";1564;1746;2023;2169;2248;2121;1884;1835;1752;1778;1620;1303;1054;707;528;351;408;25091
"312880 Guidoval";239;271;288;330;301;283;247;246;278;281;221;195;152;131;93;65;91;3712
"312890 Guimarânia";257;314;334;352;294;280;263;280;276;256;207;199;147;123;92;67;41;3782
"312900 Guiricema";234;292;368;335;340;345;309;298;332;357;289;281;232;168;134;104;97;4515
"312910 Gurinhatã";187;224;262;240;163;177;223;251;251;238;203;201;200;164;157;86;74;3301
"312920 Heliodora";220;230;267;251;229;224;253;205;232;231;191;191;161;113;69;49;62;3178
"312930 Iapu";350;417;512;496;426;409;357;338;377;363;249;232;207;154;128;94;123;5232
"312940 Ibertioga";187;170;238;241;196;177;199;197;205;172;150;113;110;99;59;45;34;2592
"312950 Ibiá";804;844;1042;977;1070;1087;1010;884;859;896;764;562;428;331;224;150;151;12083
"312960 Ibiaí";328;384;424;434;362;359;333;244;226;223;219;172;128;92;82;47;54;4111
"312965 Ibiracatu";254;305;400;361;294;240;207;173;221;163;159;106;119;95;73;55;53;3278
"312970 Ibiraci";517;492;516;587;580;571;564;477;402;380;412;311;235;164;135;84;56;6483
"312980 Ibirité";6508;7060;8166;7580;7404;7381;7377;6284;5658;4404;3894;2925;1828;1202;831;493;365;79360
"312990 Ibitiúra de Minas";89;130;151;131;138;131;127;140;140;108;118;111;91;62;63;28;33;1791
"313000 Ibituruna";102;143;123;122;118;98;113;107;93;95;84;76;69;52;38;17;26;1476
"313005 Icaraí de Minas";456;554;575;676;647;569;422;362;296;247;201;189;146;120;93;65;57;5675
"313010 Igarapé";1390;1580;1734;1596;1597;1568;1508;1352;1212;1041;884;717;570;437;316;190;168;17860
"313020 Igaratinga";349;390;432;463;487;426;397;386;306;313;244;195;165;104;97;53;55;4862
"313030 Iguatama";237;256;269;383;383;338;275;327;278;325;284;231;172;134;96;64;56;4108
"313040 Ijaci";212;272;260;274;218;260;244;227;228;166;158;149;121;78;65;46;45;3023
"313050 Ilicínea";403;476;560;528;503;487;414;406;422;390;348;313;246;159;135;90;94;5974
"313055 Imbé de Minas";254;325;320;316;268;259;250;253;204;211;177;145;108;98;73;47;51;3359
"313060 Inconfidentes";196;215;291;286;272;301;289;294;278;263;237;192;155;114;79;62;66;3590
"313065 Indaiabira";261;346;452;429;317;292;246;218;223;220;178;162;141;107;91;57;66;3806
"313070 Indianópolis";241;287;301;296;295;286;276;252;233;219;164;121;109;81;62;43;29;3295
"313080 Ingaí";85;101;126;135;100;108;104;110;113;99;102;69;57;42;27;18;23;1419
"313090 Inhapim";816;1005;1140;1070;916;868;911;916;810;852;744;592;484;366;348;257;268;12363
"313100 Inhaúma";172;270;284;273;275;270;219;218;191;160;166;147;105;73;61;45;39;2968
"313110 Inimutaba";216;275;337;340;281;267;264;223;215;202;190;157;128;105;73;61;60;3394
"313115 Ipaba";683;755;883;860;860;747;750;555;545;439;382;311;222;194;170;115;101;8572
"313120 Ipanema";599;708;764;766;709;688;671;619;637;566;496;458;373;309;242;169;201;8975
"313130 Ipatinga";8571;8876;10018;10518;11627;11345;10158;8441;8045;7067;7150;6145;3692;2623;1883;1185;1123;118467
"313140 Ipiaçu";126;149;149;160;183;173;170;138;156;165;116;100;101;78;75;55;40;2134
"313150 Ipuiúna";313;368;378;462;435;342;399;371;432;351;338;242;192;183;95;62;69;5032
"313160 Iraí de Minas";277;264;295;301;290;288;282;248;275;211;207;147;104;108;64;49;34;3444
"313170 Itabira";3835;4059;4694;4871;4920;4861;4563;3924;3826;3608;3037;2440;1677;1265;936;589;658;53763
"313180 Itabirinha";410;436;512;458;452;474;479;388;310;326;273;222;196;158;123;107;101;5425
"313190 Itabirito";1612;1707;1974;1952;2165;2133;2004;1636;1577;1531;1320;995;773;518;381;249;238;22765
"313200 Itacambira";178;232;289;313;260;231;199;167;162;151;122;109;97;99;51;48;21;2729
"313210 Itacarambi";816;906;1132;1064;860;673;626;524;528;436;354;300;223;214;158;98;102;9014
"313220 Itaguara";405;435;512;532;465;526;551;487;473;473;388;322;237;200;149;115;117;6387
"313230 Itaipé";564;693;760;640;581;527;456;404;320;250;226;180;147;143;102;75;66;6134
"313240 Itajubá";2963;3187;3734;4065;4359;4064;3538;3232;3134;3097;2813;2142;1671;1143;897;654;649;45342
"313250 Itamarandiba";1371;1662;1774;1727;1604;1421;1264;1049;913;906;691;589;468;415;278;179;144;16455
"313260 Itamarati de Minas";103;120;158;172;192;158;164;146;187;159;148;120;97;71;65;42;43;2145
"313270 Itambacuri";881;1125;1245;1152;979;822;754;634;619;712;531;432;345;283;283;218;233;11248
"313280 Itambé do Mato Dentro";80;73;105;125;101;91;77;76;77;86;69;66;53;49;27;24;22;1201
"313290 Itamogi";300;361;460;499;460;420;372;328;362;411;405;320;232;167;138;87;80;5402
"313300 Itamonte";483;518;599;590;648;630;613;488;521;500;409;390;290;185;152;108;99;7223
"313310 Itanhandu";508;543;515;641;572;612;552;518;523;511;417;318;298;200;149;116;90;7083
"313320 Itanhomi";470;479;562;545;504;393;364;406;382;393;308;265;222;194;166;118;143;5914
"313330 Itaobim";826;990;1139;1039;871;835;788;607;670;661;508;414;395;321;262;172;200;10698
"313340 Itapagipe";392;450;482;540;730;716;600;601;564;481;428;331;278;223;194;133;120;7263
"313350 Itapecerica";634;726;836;890;852;764;783;809;814;689;650;623;512;437;314;240;236;10809
"313360 Itapeva";307;344;356;380;419;366;373;348;305;287;243;238;216;143;113;76;72;4586
"313370 Itatiaiuçu";334;404;493;462;414;414;441;385;370;307;250;242;210;154;133;76;50;5139
"313375 Itaú de Minas";466;522;638;665;666;603;500;524;563;566;509;390;321;218;178;120;98;7547
"313380 Itaúna";2653;3013;3492;3693;3869;3907;3629;3153;3248;3159;2700;2055;1554;1052;735;550;447;42909
"313390 Itaverava";210;274;278;281;265;224;225;214;196;191;185;141;117;84;56;49;44;3034
"313400 Itinga";582;712;848;770;669;540;510;480;400;373;327;293;290;222;191;138;148;7493
"313410 Itueta";178;248;268;254;216;206;241;188;205;207;181;160;132;126;83;60;67;3020
"313420 Ituiutaba";3185;3345;3840;4064;4270;3974;3937;3543;3484;3283;2770;2358;1906;1668;1296;895;967;48785
"313430 Itumirim";201;198;247;269;245;271;267;217;232;221;180;166;122;104;82;66;27;3115
"313440 Iturama";1164;1285;1532;1544;1697;1656;1444;1346;1327;1152;933;756;564;440;324;238;227;17629
"313450 Itutinga";112;129;170;183;184;122;151;142;166;161;135;106;89;78;54;24;26;2032
"313460 Jaboticatubas";542;648;855;764;695;680;659;631;603;577;517;442;347;353;267;141;148;8869
"313470 Jacinto";513;536;573;562;483;506;431;436;436;392;314;283;253;241;190;107;147;6403
"313480 Jacuí";243;295;339;309;301;314;292;259;253;257;258;266;172;135;102;71;82;3948
"313490 Jacutinga";839;855;877;984;1060;1054;951;869;806;772;665;528;411;307;233;176;163;11550
"313500 Jaguaraçu";109;117;130;139;138;140;115;100;82;109;105;70;61;44;33;22;23;1537
"313505 Jaíba";1682;1812;1919;1925;1866;1731;1369;1032;1002;817;705;573;446;343;240;122;96;17680
"313507 Jampruca";224;238;293;255;216;194;166;161;154;148;146;115;90;70;75;44;58;2647
"313510 Janaúba";2682;2997;3451;3507;3245;2961;2653;2226;2159;1858;1538;1240;975;703;541;317;376;33429
"313520 Januária";2832;3103;3643;3568;2960;2692;2163;1844;1833;1840;1543;1322;1138;864;627;474;526;32972
"313530 Japaraíba";160;177;177;181;192;196;165;165;137;123;104;89;68;42;39;19;18;2052
"313535 Japonvar";276;371;466;518;387;365;267;246;258;224;240;196;145;118;105;51;60;4293
"313540 Jeceaba";149;188;242;232;229;215;192;211;214;225;170;156;113;83;66;55;34;2774
"313545 Jenipapo de Minas";284;380;403;452;422;360;276;209;188;188;147;107;102;86;49;38;39;3730
"313550 Jequeri";427;513;622;592;505;523;504;417;460;397;369;321;293;198;181;131;148;6601
"313560 Jequitaí";298;341;390;440;346;308;267;259;251;256;265;182;149;120;92;68;74;4106
"313570 Jequitibá";181;197;249;257;217;193;206;216;177;167;136;139;110;90;78;56;47;2716
"313580 Jequitinhonha";1020;1199;1274;1119;959;912;876;767;788;717;616;533;460;424;340;247;262;12513
"313590 Jesuânia";114;181;234;211;204;191;209;179;155;175;163;135;113;92;64;53;42;2515
"313600 Joaíma";662;803;814;796;623;534;456;474;450;421;354;290;272;227;198;153;123;7650
"313610 Joanésia";132;194;278;267;205;180;170;199;194;182;166;129;104;119;91;67;72;2749
"313620 João Monlevade";2368;2673;3134;3035;3133;3004;2782;2408;2632;2646;2182;1642;1338;977;759;530;487;35730
"313630 João Pinheiro";1768;2073;2340;2285;2076;2015;1710;1686;1630;1479;1180;996;763;546;428;254;266;23495
"313640 Joaquim Felício";148;169;217;225;210;166;167;125;159;131;115;123;94;80;59;27;41;2256
"313650 Jordânia";386;501;575;590;452;370;369;327;320;302;266;232;216;168;166;99;96;5435
"313652 José Gonçalves de Minas";211;239;286;278;280;224;202;143;130;92;85;82;56;41;29;12;11;2401
"313655 José Raydan";179;190;241;216;173;170;149;156;139;150;91;102;93;69;72;44;29;2263
"313657 Josenópolis";224;274;330;290;235;185;131;111;123;108;110;86;61;54;27;25;14;2388
"313665 Juatuba";903;1015;1075;1045;1060;1024;920;859;736;669;588;501;365;249;206;127;94;11436
"313670 Juiz de Fora";15563;16919;19557;21427;23024;21740;20159;16983;17716;17831;16064;12796;9989;6739;5099;3491;3633;248730
"313680 Juramento";141;162;234;197;198;154;184;152;117;122;111;90;73;70;46;19;22;2092
"313690 Juruaia";321;375;418;443;441;413;381;315;336;300;265;219;210;130;103;58;67;4795
"313695 Juvenília";255;315;326;338;266;209;190;194;159;146;143;126;91;78;61;32;49;2978
"313700 Ladainha";789;937;1065;941;747;644;592;475;451;400;339;316;261;207;160;98;132;8554
"313710 Lagamar";214;263;348;327;270;269;281;322;311;292;271;223;201;150;107;79;61;3989
"313720 Lagoa da Prata";1552;1830;2079;2063;2090;2114;1995;1772;1678;1586;1331;1045;727;549;362;264;255;23292
"313730 Lagoa dos Patos";174;208;234;250;199;178;179;143;127;123;90;93;74;57;43;29;42;2243
"313740 Lagoa Dourada";448;540;561;577;546;610;580;448;438;403;332;279;238;161;120;95;88;6464
"313750 Lagoa Formosa";523;670;685;750;671;612;638;731;695;623;534;473;348;321;243;155;152;8824
"313753 Lagoa Grande";312;413;443;432;391;396;347;381;344;302;203;202;152;142;81;51;41;4633
"313760 Lagoa Santa";1749;2078;2446;2223;2307;2304;2118;2019;1942;1890;1583;1088;827;605;438;323;291;26231
"313770 Lajinha";763;862;945;867;904;916;790;716;651;536;507;467;340;255;191;144;164;10018
"313780 Lambari";677;761;844;868;738;774;692;677;676;706;608;497;413;324;237;183;151;9826
"313790 Lamim";126;129;160;132;130;115;127;149;123;110;103;101;68;79;50;34;43;1779
"313800 Laranjal";194;185;245;247;247;278;264;200;225;251;226;180;179;127;93;84;86;3311
"313810 Lassance";257;333;355;357;276;253;222;210;191;207;190;157;121;96;68;47;49;3389
"313820 Lavras";2957;3258;3729;4071;4239;4144;3757;3097;3290;3030;2896;2247;1611;1141;893;617;612;45589
"313830 Leandro Ferreira";94;145;125;135;154;139;108;131;106;109;82;93;78;61;45;30;35;1670
"313835 Leme do Prado";176;229;262;268;296;205;193;151;166;134;105;86;45;41;43;26;19;2445
"313840 Leopoldina";1618;1839;2041;2164;2028;1945;1870;1839;1786;1717;1501;1315;1069;789;657;430;417;25025
"313850 Liberdade";174;192;243;222;196;158;220;211;197;184;168;139;124;111;101;56;56;2752
"313860 Lima Duarte";545;614;663;680;635;544;633;547;650;645;563;414;349;284;210;163;162;8301
"313862 Limeira do Oeste";217;253;275;318;322;347;284;257;247;272;234;157;123;98;85;52;57;3598
"313865 Lontra";326;398;435;487;426;368;291;280;265;244;210;188;166;124;92;74;77;4451
"313867 Luisburgo";250;282;320;289;310;280;208;233;215;229;182;127;118;76;70;54;39;3282
"313868 Luislândia";282;352;365;366;297;277;234;229;208;160;143;115;100;87;70;43;26;3354
"313870 Luminárias";183;231;243;226;184;224;203;213;209;227;169;165;119;107;80;44;36;2863
"313880 Luz";514;675;740;791;780;671;678;612;655;633;519;465;387;282;208;143;133;8886
"313890 Machacalis";262;335;356;339;280;274;251;245;248;223;193;156;132;128;101;67;86;3676
"313900 Machado";1458;1587;1695;1760;1802;1679;1579;1377;1335;1278;1133;933;730;501;358;216;292;19713
"313910 Madre de Deus de Minas";153;165;239;211;185;185;190;164;195;196;184;120;108;66;62;45;41;2509
"313920 Malacacheta";683;886;1081;1000;789;657;590;608;534;560;449;424;322;241;214;143;159;9340
"313925 Mamonas";183;214;278;311;246;235;240;235;221;223;205;147;162;129;97;47;71;3244
"313930 Manga";851;1051;1266;1097;888;720;636;574;593;514;415;352;294;242;199;133;160;9985
"313940 Manhuaçu";3446;3563;3666;3585;3553;3528;3420;2767;2725;2374;2017;1636;1224;844;671;463;474;39956
"313950 Manhumirim";809;936;990;963;889;841;877;726;741;702;584;502;337;273;240;154;154;10718
"313960 Mantena";966;1073;1219;1087;1087;1056;1006;953;925;835;782;656;472;385;318;241;280;13341
"313980 Mar de Espanha";355;392;459;533;505;462;419;401;422;419;375;277;238;184;165;93;119;5818
"313970 Maravilhas";294;301;319;361;309;292;295;296;248;274;183;163;133;88;64;47;35;3702
"313990 Maria da Fé";487;595;676;698;613;542;504;527;528;506;470;347;279;217;137;99;116;7341
"314000 Mariana";1986;2133;2555;2641;2692;2661;2308;1914;1807;1708;1383;1137;813;516;385;229;226;27094
"314010 Marilac";145;235;240;216;191;146;147;126;118;102;101;76;67;55;46;46;46;2103
"314015 Mário Campos";546;618;673;693;618;562;565;481;476;408;320;270;193;141;89;67;47;6767
"314020 Maripá de Minas";93;87;114;119;106;116;93;93;114;102;87;71;64;50;40;38;29;1416
"314030 Marliéria";144;160;197;175;137;160;163;115;150;134;105;103;88;60;56;40;49;2036
"314040 Marmelópolis";79;101;154;136;108;128;103;116;113;116;93;75;58;52;41;25;22;1520
"314050 Martinho Campos";415;497;552;586;537;493;499;507;454;428;383;295;262;184;170;116;117;6495
"314053 Martins Soares";278;328;338;340;326;338;306;249;244;225;176;178;132;88;67;55;56;3724
"314055 Mata Verde";294;388;455;445;379;338;292;296;271;226;179;141;149;130;76;90;68;4217
"314060 Materlândia";178;181;265;248;193;196;142;138;152;128;113;91;75;72;73;44;43;2332
"314070 Mateus Leme";1081;1205;1286;1246;1217;1237;1103;980;952;894;724;602;531;365;309;179;170;14081
"317150 Mathias Lobato";170;173;195;200;145;129;92;82;86;93;95;70;61;42;26;20;28;1707
"314080 Matias Barbosa";424;523;597;581;549;551;499;462;497;493;440;357;291;196;160;102;103;6825
"314085 Matias Cardoso";496;574;590;614;537;424;349;273;252;261;198;170;151;108;73;64;58;5192
"314090 Matipó";787;899;935;853;799;674;697;576;566;517;434;322;254;192;167;111;114;8897
"314100 Mato Verde";411;475;539;698;586;484;515;466;430;439;307;279;234;174;131;92;118;6378
"314110 Matozinhos";1237;1342;1592;1598;1567;1603;1487;1259;1205;1116;878;685;493;362;307;189;159;17079
"314120 Matutina";92;133;161;155;125;113;122;133;133;148;119;116;110;72;67;44;44;1887
"314130 Medeiros";114;142;174;151;137;131;149;139;147;147;103;108;74;50;41;20;18;1845
"314140 Medina";859;972;1110;1047;812;739;786;693;712;629;487;453;380;329;290;182;199;10679
"314150 Mendes Pimentel";176;291;289;303;221;218;243;233;228;210;161;156;158;95;92;66;76;3216
"314160 Mercês";306;369;429;446;394;393;390;375;365;367;354;263;223;212;159;103;104;5252
"314170 Mesquita";181;250;287;275;253;224;224;229;176;188;174;157;138;107;77;73;77;3090
"314180 Minas Novas";1230;1593;1879;1879;1893;1445;1124;853;815;724;572;503;396;301;216;124;101;15648
"314190 Minduri";106;144;190;180;143;135;145;142;132;144;127;104;90;56;33;24;27;1922
"314200 Mirabela";504;582;701;687;608;541;493;465;357;402;330;280;237;198;154;103;111;6753
"314210 Miradouro";352;407;483;442;449;433;413;397;366;356;319;244;190;168;124;87;104;5334
"314220 Miraí";493;491;593;688;616;547;507;474;488;452;449;368;277;211;169;124;129;7076
"314225 Miravânia";205;235;253;232;189;168;172;138;146;101;123;96;70;78;49;32;35;2322
"314230 Moeda";139;196;214;195;152;158;168;167;166;177;140;131;109;77;68;65;66;2388
"314240 Moema";243;288;267;298;318;297;278;282;267;239;203;177;157;104;95;49;58;3620
"314250 Monjolos";86;109;124;114;95;74;101;91;79;73;63;62;46;45;33;22;14;1231
"314260 Monsenhor Paulo";247;321;367;370;361;364;323;307;272;277;304;233;163;138;83;61;69;4260
"314270 Montalvânia";629;738;926;874;673;590;500;449;516;484;393;334;317;251;172;153;147;8146
"314280 Monte Alegre de Minas";668;639;802;840;872;808;767;749;769;643;653;537;465;315;284;199;229;10239
"314290 Monte Azul";671;797;995;1143;871;821;784;711;787;722;637;524;490;379;291;165;256;11044
"314300 Monte Belo";358;459;575;568;635;534;540;531;502;490;437;372;282;233;180;126;113;6935
"314310 Monte Carmelo";1565;1807;2011;2007;2045;2000;2047;1834;1835;1655;1364;1055;819;552;418;265;231;23510
"314315 Monte Formoso";243;303;327;248;185;179;144;141;129;116;95;87;73;82;46;45;33;2476
"314320 Monte Santo de Minas";663;775;868;905;910;860;807;732;763;740;704;593;476;354;304;216;224;10894
"314340 Monte Sião";704;820;812;878;939;1046;906;799;846;739;644;519;409;289;210;148;150;10858
"314330 Montes Claros";13764;14703;16069;17025;18183;17386;15373;13055;11738;10302;8747;6683;5164;3676;2635;1623;1521;177647
"314345 Montezuma";320;375;414;414;361;316;283;258;223;202;167;136;121;96;71;52;36;3845
"314350 Morada Nova de Minas";291;300;386;369;349;298;280;335;357;351;241;210;143;138;109;75;53;4285
"314360 Morro da Garça";95;138;133;122;107;119;115;89;83;81;85;48;62;50;30;23;24;1404
"314370 Morro do Pilar";111;129;160;175;130;125;119;113;115;123;96;84;74;62;49;41;34;1740
"314380 Munhoz";220;267;298;285;273;271;258;245;225;220;195;155;153;96;68;35;42;3306
"314390 Muriaé";3330;3567;4050;4047;4522;4406;4098;3402;3605;3260;2970;2542;1918;1319;1101;761;806;49704
"314400 Mutum";999;1130;1251;1118;1114;1158;1052;1015;925;856;701;652;516;422;352;228;251;13740
"314410 Muzambinho";705;666;818;840;877;884;814;745;688;762;700;542;456;310;278;192;191;10468
"314420 Nacip Raydan";95;135;179;180;127;105;109;101;124;87;69;60;63;60;45;43;35;1617
"314430 Nanuque";1529;1772;1851;1764;1724;1741;1625;1361;1407;1226;1051;823;678;631;503;332;365;20383
"314435 Naque";288;253;343;342;305;271;257;179;170;222;150;152;94;81;57;43;48;3255
"314437 Natalândia";140;161;172;182;153;140;134;114;131;106;78;77;60;45;28;22;23;1766
"314440 Natércia";111;166;189;149;180;177;190;171;198;195;180;164;125;84;60;56;63;2458
"314450 Nazareno";265;340;400;344;313;321;330;313;342;265;275;197;158;120;98;66;51;4198
"314460 Nepomuceno";876;989;1169;1133;1074;1092;1047;854;821;832;817;730;562;383;297;200;202;13078
"314465 Ninheira";329;529;535;562;466;435;363;315;289;295;225;217;171;148;113;75;82;5149
"314467 Nova Belém";160;180;208;160;133;120;149;149;138;139;109;93;79;44;40;20;15;1936
"314470 Nova Era";649;645;751;781;807;677;617;580;598;647;494;367;279;223;151;110;136;8512
"314480 Nova Lima";2642;2761;3133;3248;3729;3882;3577;3015;3046;2812;2487;1860;1399;948;665;367;334;39905
"314490 Nova Módica";138;176;191;202;143;150;132;102;144;107;104;69;71;69;60;39;40;1937
"314500 Nova Ponte";502;611;611;572;644;651;546;556;517;492;318;276;188;146;105;51;64;6850
"314505 Nova Porteirinha";319;345;379;422;360;374;303;277;241;200;168;130;116;88;67;42;27;3858
"314510 Nova Resende";627;635;717;700;704;710;664;644;561;547;469;391;303;203;155;101;129;8260
"314520 Nova Serrana";3298;3276;3124;3937;5338;5140;3726;2753;2220;1799;1455;1043;656;450;284;177;126;38802
"313660 Nova União";189;226;250;263;219;233;232;209;182;185;153;131;123;85;76;55;40;2851
"314530 Novo Cruzeiro";1407;1672;1955;1696;1397;1251;1046;927;835;800;573;526;434;352;286;190;206;15553
"314535 Novo Oriente de Minas";384;514;603;572;467;375;358;357;279;262;220;231;203;198;167;116;94;5400
"314537 Novorizonte";183;224;257;253;221;229;173;165;145;124;102;109;101;76;75;53;42;2532
"314540 Olaria";51;68;96;84;81;60;88;78;84;83;76;56;62;35;35;29;14;1080
"314545 Olhos-d'Água";258;298;297;288;260;250;215;172;175;142;130;119;83;63;44;23;12;2829
"314550 Olímpio Noronha";72;87;134;113;95;90;93;98;95;86;88;73;72;36;46;24;24;1326
"314560 Oliveira";1288;1456;1665;1702;1623;1549;1610;1491;1384;1390;1198;982;716;558;440;309;313;19674
"314570 Oliveira Fortes";67;75;98;94;81;78;75;85;85;71;70;78;47;36;27;17;14;1098
"314580 Onça de Pitangui";86;137;171;147;119;110;131;120;116;109;81;57;63;49;47;27;19;1589
"314585 Oratórios";179;175;220;212;184;181;184;147;137;138;150;106;75;64;44;42;36;2274
"314587 Orizânia";282;337;407;357;306;314;324;267;230;225;173;164;123;80;88;38;55;3770
"314590 Ouro Branco";1244;1272;1564;1714;1920;1771;1475;1148;1148;1201;1271;890;513;325;201;126;130;17913
"314600 Ouro Fino";963;1078;1337;1278;1325;1275;1259;1168;1182;1124;1033;847;706;573;380;299;291;16118
"314610 Ouro Preto";2363;2759;3117;3303;3347;3040;2888;2489;2401;2310;1965;1546;1202;881;615;390;333;34949
"314620 Ouro Verde de Minas";252;293;349;329;250;216;205;198;169;171;133;113;111;100;65;58;68;3080
"314625 Padre Carvalho";308;348;334;346;311;284;225;155;153;143;117;96;66;58;34;24;29;3031
